"Barcode";"WellRow";"WellColumn";"ReadoutValue";"BackgroundValue"
"201904190e";"L";13;41594;351
"201904190e";"M";13;54833;351
"201904190e";"N";13;59295;351
"201904190e";"O";13;66798;351
"201904190e";"P";13;41594;351
"201904190e";"A";14;53024;351
"201904190e";"B";14;83264;351
"201904190e";"C";14;55285;351
"201904190e";"D";14;67502;351
"201904190e";"E";14;53022;351
"201904190e";"F";14;83258;351
"201904190e";"G";14;55295;351
"201904190e";"H";14;67495;351
"201904190e";"I";14;53018;351
"201904190e";"J";14;83261;351
"201904190e";"K";14;55286;351
"201904190e";"L";14;67507;351
"201904190e";"M";14;53031;351
"201904190e";"N";14;83263;351
"201904190e";"O";14;55294;351
"201904190e";"P";14;67495;351
"201904190e";"A";15;54832;351
"201904190e";"B";15;59308;351
"201904190e";"C";15;66798;351
"201904190e";"D";15;41588;351
"201904190e";"E";15;54823;351
"201904190e";"F";15;59309;351
"201904190e";"G";15;66796;351
"201904190e";"H";15;41600;351
"201904190e";"I";15;54819;351
"201904190e";"J";15;59309;351
"201904190e";"K";15;66810;351
"201904190e";"L";15;41588;351
"201904190e";"M";15;54820;351
"201904190e";"N";15;59304;351
"201904190e";"O";15;66803;351
"201904190e";"P";15;41593;351
"201904190e";"A";16;53023;351
"201904190e";"B";16;83257;351
"201904190e";"C";16;55282;351
"201904190e";"D";16;67499;351
"201904190e";"E";16;53026;351
"201904190e";"F";16;83254;351
"201904190e";"G";16;55282;351
"201904190e";"H";16;67497;351
"201904190e";"I";16;53019;351
"201904190e";"J";16;83260;351
"201904190e";"K";16;55293;351
"201904190e";"L";16;67502;351
"201904190e";"M";16;53025;351
"201904190e";"N";16;83259;351
"201904190e";"O";16;55286;351
"201904190e";"P";16;67499;351
"201904190e";"A";17;54832;351
"201904190e";"B";17;59307;351
"201904190e";"C";17;66799;351
"201904190e";"D";17;41591;351
"201904190e";"E";17;54821;351
"201904190e";"F";17;59299;351
"201904190e";"G";17;66803;351
"201904190e";"H";17;41594;351
"201904190e";"I";17;54831;351
"201904190e";"J";17;59304;351
"201904190e";"K";17;66800;351
"201904190e";"L";17;41593;351
"201904190e";"M";17;54834;351
"201904190e";"N";17;59297;351
"201904190e";"O";17;66797;351
"201904190e";"P";17;41593;351
"201904190e";"A";18;53023;351
"201904190e";"B";18;83260;351
"201904190e";"C";18;55287;351
"201904190e";"D";18;67496;351
"201904190e";"E";18;53020;351
"201904190e";"F";18;83267;351
"201904190e";"G";18;55294;351
"201904190e";"H";18;67500;351
"201904190e";"I";18;53031;351
"201904190e";"J";18;83256;351
"201904190e";"K";18;55295;351
"201904190e";"L";18;67503;351
"201904190e";"M";18;53031;351
"201904190e";"N";18;83268;351
"201904190e";"O";18;55291;351
"201904190e";"P";18;67508;351
"201904190e";"A";19;54820;351
"201904190e";"B";19;59296;351
"201904190e";"C";19;66809;351
"201904190e";"D";19;41594;351
"201904190e";"E";19;54825;351
"201904190e";"F";19;59304;351
"201904190e";"G";19;66800;351
"201904190e";"H";19;41599;351
"201904190e";"I";19;54822;351
"201904190e";"J";19;59299;351
"201904190e";"K";19;66798;351
"201904190e";"L";19;41599;351
"201904190e";"M";19;54820;351
"201904190e";"N";19;59300;351
"201904190e";"O";19;66797;351
"201904190e";"P";19;41594;351
"201904190e";"A";20;53029;351
"201904190e";"B";20;83262;351
"201904190e";"C";20;55288;351
"201904190e";"D";20;67507;351
"201904190e";"E";20;53028;351
"201904190e";"F";20;83264;351
"201904190e";"G";20;55282;351
"201904190e";"H";20;67495;351
"201904190e";"I";20;53027;351
"201904190e";"J";20;83259;351
"201904190e";"K";20;55291;351
"201904190e";"L";20;67499;351
"201904190e";"M";20;53018;351
"201904190e";"N";20;83263;351
"201904190e";"O";20;55287;351
"201904190e";"P";20;67494;351
"201904190e";"A";21;54822;351
"201904190e";"B";21;59307;351
"201904190e";"C";21;66802;351
"201904190e";"D";21;41587;351
"201904190e";"E";21;54830;351
"201904190e";"F";21;59297;351
"201904190e";"G";21;66804;351
"201904190e";"H";21;41597;351
"201904190e";"I";21;54825;351
"201904190e";"J";21;59309;351
"201904190e";"K";21;66807;351
"201904190e";"L";21;41593;351
"201904190e";"M";21;54824;351
"201904190e";"N";21;59308;351
"201904190e";"O";21;66796;351
"201904190e";"P";21;41594;351
"201904190e";"A";22;53027;351
"201904190e";"B";22;83261;351
"201904190e";"C";22;55285;351
"201904190e";"D";22;67496;351
"201904190e";"E";22;53027;351
"201904190e";"F";22;83258;351
"201904190e";"G";22;55289;351
"201904190e";"H";22;67500;351
"201904190e";"I";22;53024;351
"201904190e";"J";22;83257;351
"201904190e";"K";22;55288;351
"201904190e";"L";22;67502;351
"201904190e";"M";22;53026;351
"201904190e";"N";22;83263;351
"201904190e";"O";22;55289;351
"201904190e";"P";22;67494;351
"201904190e";"A";23;54824;351
"201904190e";"B";23;59308;351
"201904190e";"C";23;66799;351
"201904190e";"D";23;41591;351
"201904190e";"E";23;54831;351
"201904190e";"F";23;59308;351
"201904190e";"G";23;66805;351
"201904190e";"H";23;41589;351
"201904190e";"I";23;54830;351
"201904190e";"J";23;59305;351
"201904190e";"K";23;66800;351
"201904190e";"L";23;41599;351
"201904190e";"M";23;54826;351
"201904190e";"N";23;59297;351
"201904190e";"O";23;66800;351
"201904190e";"P";23;41601;351
"201904190e";"A";24;53030;351
"201904190e";"B";24;83265;351
"201904190e";"C";24;55290;351
"201904190e";"D";24;67493;351
"201904190e";"E";24;53019;351
"201904190e";"F";24;83257;351
"201904190e";"G";24;55294;351
"201904190e";"H";24;67503;351
"201904190e";"I";24;53027;351
"201904190e";"J";24;83266;351
"201904190e";"K";24;55288;351
"201904190e";"L";24;67495;351
"201904190e";"M";24;53028;351
"201904190e";"N";24;83254;351
"201904190e";"O";24;55287;351
"201904190e";"P";24;67496;351
"201904190f";"A";1;146831;395
"201904190f";"B";1;140860;395
"201904190f";"C";1;138688;395
"201904190f";"D";1;141634;395
"201904190f";"E";1;146827;395
"201904190f";"F";1;140864;395
"201904190f";"G";1;138702;395
"201904190f";"H";1;141635;395
"201904190f";"I";1;146827;395
"201904190f";"J";1;140859;395
"201904190f";"K";1;138692;395
"201904190f";"L";1;141639;395
"201904190f";"M";1;146825;395
"201904190f";"N";1;140862;395
"201904190f";"O";1;138693;395
"201904190f";"P";1;141636;395
"201904190f";"A";2;119126;395
"201904190f";"B";2;138138;395
"201904190f";"C";2;205782;395
"201904190f";"D";2;121004;395
"201904190f";"E";2;119131;395
"201904190f";"F";2;138137;395
"201904190f";"G";2;205780;395
"201904190f";"H";2;121007;395
"201904190f";"I";2;119130;395
"201904190f";"J";2;138138;395
"201904190f";"K";2;205784;395
"201904190f";"L";2;121013;395
"201904190f";"M";2;119135;395
"201904190f";"N";2;138134;395
"201904190f";"O";2;205792;395
"201904190f";"P";2;121010;395
"201904190f";"A";3;146833;395
"201904190f";"B";3;140856;395
"201904190f";"C";3;138695;395
"201904190f";"D";3;141640;395
"201904190f";"E";3;146824;395
"201904190f";"F";3;140860;395
"201904190f";"G";3;138697;395
"201904190f";"H";3;141639;395
"201904190f";"I";3;146834;395
"201904190f";"J";3;140863;395
"201904190f";"K";3;138701;395
"201904190f";"L";3;141636;395
"201904190f";"M";3;146824;395
"201904190f";"N";3;140861;395
"201904190f";"O";3;138696;395
"201904190f";"P";3;141641;395
"201904190f";"A";4;119121;395
"201904190f";"B";4;138135;395
"201904190f";"C";4;205789;395
"201904190f";"D";4;121016;395
"201904190f";"E";4;119128;395
"201904190f";"F";4;138129;395
"201904190f";"G";4;205783;395
"201904190f";"H";4;121017;395
"201904190f";"I";4;119127;395
"201904190f";"J";4;138134;395
"201904190f";"K";4;205792;395
"201904190f";"L";4;121013;395
"201904190f";"M";4;119127;395
"201904190f";"N";4;138141;395
"201904190f";"O";4;205782;395
"201904190f";"P";4;121007;395
"201904190f";"A";5;146820;395
"201904190f";"B";5;140861;395
"201904190f";"C";5;138689;395
"201904190f";"D";5;141632;395
"201904190f";"E";5;146826;395
"201904190f";"F";5;140860;395
"201904190f";"G";5;138692;395
"201904190f";"H";5;141647;395
"201904190f";"I";5;146820;395
"201904190f";"J";5;140858;395
"201904190f";"K";5;138691;395
"201904190f";"L";5;141638;395
"201904190f";"M";5;146829;395
"201904190f";"N";5;140856;395
"201904190f";"O";5;138698;395
"201904190f";"P";5;141635;395
"201904190f";"A";6;119133;395
"201904190f";"B";6;138130;395
"201904190f";"C";6;205783;395
"201904190f";"D";6;121010;395
"201904190f";"E";6;119130;395
"201904190f";"F";6;138142;395
"201904190f";"G";6;205789;395
"201904190f";"H";6;121006;395
"201904190f";"I";6;119128;395
"201904190f";"J";6;138141;395
"201904190f";"K";6;205789;395
"201904190f";"L";6;121004;395
"201904190f";"M";6;119129;395
"201904190f";"N";6;138139;395
"201904190f";"O";6;205790;395
"201904190f";"P";6;121007;395
"201904190f";"A";7;146819;395
"201904190f";"B";7;140865;395
"201904190f";"C";7;138702;395
"201904190f";"D";7;141637;395
"201904190f";"E";7;146827;395
"201904190f";"F";7;140865;395
"201904190f";"G";7;138696;395
"201904190f";"H";7;141632;395
"201904190f";"I";7;146825;395
"201904190f";"J";7;140859;395
"201904190f";"K";7;138695;395
"201904190f";"L";7;141643;395
"201904190f";"M";7;146832;395
"201904190f";"N";7;140861;395
"201904190f";"O";7;138689;395
"201904190f";"P";7;141634;395
"201904190f";"A";8;119132;395
"201904190f";"B";8;138134;395
"201904190f";"C";8;205785;395
"201904190f";"D";8;121006;395
"201904190f";"E";8;119136;395
"201904190f";"F";8;138134;395
"201904190f";"G";8;205788;395
"201904190f";"H";8;121011;395
"201904190f";"I";8;119133;395
"201904190f";"J";8;138137;395
"201904190f";"K";8;205785;395
"201904190f";"L";8;121006;395
"201904190f";"M";8;119122;395
"201904190f";"N";8;138129;395
"201904190f";"O";8;205787;395
"201904190f";"P";8;121017;395
"201904190f";"A";9;146825;395
"201904190f";"B";9;140856;395
"201904190f";"C";9;138693;395
"201904190f";"D";9;141639;395
"201904190f";"E";9;146831;395
"201904190f";"F";9;140865;395
"201904190f";"G";9;138700;395
"201904190f";"H";9;141637;395
"201904190f";"I";9;146823;395
"201904190f";"J";9;140855;395
"201904190f";"K";9;138699;395
"201904190f";"L";9;141647;395
"201904190f";"M";9;146826;395
"201904190f";"N";9;140861;395
"201904190f";"O";9;138699;395
"201904190f";"P";9;141641;395
"201904190f";"A";10;119126;395
"201904190f";"B";10;138132;395
"201904190f";"C";10;205793;395
"201904190f";"D";10;121015;395
"201904190f";"E";10;119131;395
"201904190f";"F";10;138138;395
"201904190f";"G";10;205779;395
"201904190f";"H";10;121004;395
"201904190f";"I";10;119131;395
"201904190f";"J";10;138136;395
"201904190f";"K";10;205781;395
"201904190f";"L";10;121007;395
"201904190f";"M";10;119130;395
"201904190f";"N";10;138131;395
"201904190f";"O";10;205782;395
"201904190f";"P";10;121012;395
"201904190f";"A";11;146834;395
"201904190f";"B";11;140863;395
"201904190f";"C";11;138689;395
"201904190f";"D";11;141635;395
"201904190f";"E";11;146821;395
"201904190f";"F";11;140860;395
"201904190f";"G";11;138700;395
"201904190f";"H";11;141643;395
"201904190f";"I";11;146833;395
"201904190f";"J";11;140861;395
"201904190f";"K";11;138693;395
"201904190f";"L";11;141639;395
"201904190f";"M";11;146821;395
"201904190f";"N";11;140863;395
"201904190f";"O";11;138700;395
"201904190f";"P";11;141636;395
"201904190f";"A";12;119129;395
"201904190f";"B";12;138135;395
"201904190f";"C";12;205784;395
"201904190f";"D";12;121015;395
"201904190f";"E";12;119131;395
"201904190f";"F";12;138139;395
"201904190f";"G";12;205783;395
"201904190f";"H";12;121017;395
"201904190f";"I";12;119128;395
"201904190f";"J";12;138133;395
"201904190f";"K";12;205780;395
"201904190f";"L";12;121014;395
"201904190f";"M";12;119135;395
"201904190f";"N";12;138130;395
"201904190f";"O";12;205792;395
"201904190f";"P";12;121007;395
"201904190f";"A";13;146827;395
"201904190f";"B";13;140866;395
"201904190f";"C";13;138693;395
"201904190f";"D";13;141647;395
"201904190f";"E";13;146827;395
"201904190f";"F";13;140861;395
"201904190f";"G";13;138696;395
"201904190f";"H";13;141634;395
"201904190f";"I";13;146832;395
"201904190f";"J";13;140866;395
"201904190f";"K";13;138691;395
"201904190f";"L";13;141635;395
"201904190f";"M";13;146829;395
"201904190f";"N";13;140855;395
"201904190f";"O";13;138699;395
"201904190f";"P";13;141638;395
"201904190f";"A";14;119130;395
"201904190f";"B";14;138135;395
"201904190f";"C";14;205790;395
"201904190f";"D";14;121015;395
"201904190f";"E";14;119133;395
"201904190f";"F";14;138132;395
"201904190f";"G";14;205792;395
"201904190f";"H";14;121008;395
"201904190f";"I";14;119133;395
"201904190f";"J";14;138131;395
"201904190f";"K";14;205789;395
"201904190f";"L";14;121017;395
"201904190f";"M";14;119133;395
"201904190f";"N";14;138137;395
"201904190f";"O";14;205784;395
"201904190f";"P";14;121005;395
"201904190f";"A";15;146822;395
"201904190f";"B";15;140860;395
"201904190f";"C";15;138695;395
"201904190f";"D";15;141641;395
"201904190f";"E";15;146826;395
"201904190f";"F";15;140858;395
"201904190f";"G";15;138694;395
"201904190f";"H";15;141636;395
"201904190f";"I";15;146829;395
"201904190f";"J";15;140866;395
"201904190f";"K";15;138693;395
"201904190f";"L";15;141644;395
"201904190f";"M";15;146832;395
"201904190f";"N";15;140860;395
"201904190f";"O";15;138702;395
"201904190f";"P";15;141633;395
"201904190f";"A";16;119128;395
"201904190f";"B";16;138138;395
"201904190f";"C";16;205782;395
"201904190f";"D";16;121013;395
"201904190f";"E";16;119121;395
"201904190f";"F";16;138139;395
"201904190f";"G";16;205788;395
"201904190f";"H";16;121007;395
"201904190f";"I";16;119126;395
"201904190f";"J";16;138128;395
"201904190f";"K";16;205789;395
"201904190f";"L";16;121013;395
"201904190f";"M";16;119121;395
"201904190f";"N";16;138130;395
"201904190f";"O";16;205783;395
"201904190f";"P";16;121012;395
"201904190f";"A";17;146824;395
"201904190f";"B";17;140868;395
"201904190f";"C";17;138702;395
"201904190f";"D";17;141644;395
"201904190f";"E";17;146831;395
"201904190f";"F";17;140854;395
"201904190f";"G";17;138695;395
"201904190f";"H";17;141642;395
"201904190f";"I";17;146823;395
"201904190f";"J";17;140858;395
"201904190f";"K";17;138688;395
"201904190f";"L";17;141644;395
"201904190f";"M";17;146826;395
"201904190f";"N";17;140864;395
"201904190f";"O";17;138688;395
"201904190f";"P";17;141646;395
"201904190f";"A";18;119132;395
"201904190f";"B";18;138141;395
"201904190f";"C";18;205780;395
"201904190f";"D";18;121012;395
"201904190f";"E";18;119121;395
"201904190f";"F";18;138137;395
"201904190f";"G";18;205786;395
"201904190f";"H";18;121012;395
"201904190f";"I";18;119131;395
"201904190f";"J";18;138137;395
"201904190f";"K";18;205793;395
"201904190f";"L";18;121017;395
"201904190f";"M";18;119129;395
"201904190f";"N";18;138129;395
"201904190f";"O";18;205785;395
"201904190f";"P";18;121017;395
"201904190f";"A";19;146831;395
"201904190f";"B";19;140860;395
"201904190f";"C";19;138688;395
"201904190f";"D";19;141636;395
"201904190f";"E";19;146831;395
"201904190f";"F";19;140864;395
"201904190f";"G";19;138689;395
"201904190f";"H";19;141641;395
"201904190f";"I";19;146826;395
"201904190f";"J";19;140868;395
"201904190f";"K";19;138689;395
"201904190f";"L";19;141642;395
"201904190f";"M";19;146829;395
"201904190f";"N";19;140856;395
"201904190f";"O";19;138698;395
"201904190f";"P";19;141637;395
"201904190f";"A";20;119121;395
"201904190f";"B";20;138140;395
"201904190f";"C";20;205783;395
"201904190f";"D";20;121007;395
"201904190f";"E";20;119124;395
"201904190f";"F";20;138140;395
"201904190f";"G";20;205786;395
"201904190f";"H";20;121009;395
"201904190f";"I";20;119132;395
"201904190f";"J";20;138131;395
"201904190f";"K";20;205784;395
"201904190f";"L";20;121008;395
"201904190f";"M";20;119125;395
"201904190f";"N";20;138140;395
"201904190f";"O";20;205782;395
"201904190f";"P";20;121012;395
"201904190f";"A";21;146819;395
"201904190f";"B";21;140862;395
"201904190f";"C";21;138692;395
"201904190f";"D";21;141633;395
"201904190f";"E";21;146829;395
"201904190f";"F";21;140866;395
"201904190f";"G";21;138687;395
"201904190f";"H";21;141637;395
"201904190f";"I";21;146828;395
"201904190f";"J";21;140862;395
"201904190f";"K";21;138697;395
"201904190f";"L";21;141645;395
"201904190f";"M";21;146823;395
"201904190f";"N";21;140857;395
"201904190f";"O";21;138699;395
"201904190f";"P";21;141636;395
"201904190f";"A";22;119128;395
"201904190f";"B";22;138141;395
"201904190f";"C";22;205783;395
"201904190f";"D";22;121010;395
"201904190f";"E";22;119135;395
"201904190f";"F";22;138132;395
"201904190f";"G";22;205781;395
"201904190f";"H";22;121010;395
"201904190f";"I";22;119124;395
"201904190f";"J";22;138138;395
"201904190f";"K";22;205784;395
"201904190f";"L";22;121014;395
"201904190f";"M";22;119133;395
"201904190f";"N";22;138136;395
"201904190f";"O";22;205788;395
"201904190f";"P";22;121016;395
"201904190f";"A";23;146820;395
"201904190f";"B";23;140865;395
"201904190f";"C";23;138690;395
"201904190f";"D";23;141644;395
"201904190f";"E";23;146820;395
"201904190f";"F";23;140864;395
"201904190f";"G";23;138701;395
"201904190f";"H";23;141640;395
"201904190f";"I";23;146834;395
"201904190f";"J";23;140868;395
"201904190f";"K";23;138691;395
"201904190f";"L";23;141639;395
"201904190f";"M";23;146823;395
"201904190f";"N";23;140865;395
"201904190f";"O";23;138694;395
"201904190f";"P";23;141639;395
"201904190f";"A";24;119135;395
"201904190f";"B";24;138129;395
"201904190f";"C";24;205779;395
"201904190f";"D";24;121014;395
"201904190f";"E";24;119127;395
"201904190f";"F";24;138128;395
"201904190f";"G";24;205787;395
"201904190f";"H";24;121009;395
"201904190f";"I";24;119127;395
"201904190f";"J";24;138132;395
"201904190f";"K";24;205790;395
"201904190f";"L";24;121010;395
"201904190f";"M";24;119126;395
"201904190f";"N";24;138138;395
"201904190f";"O";24;205790;395
"201904190f";"P";24;121013;395
"201904197a";"A";1;124869;570
"201904197a";"B";1;76078;570
"201904197a";"C";1;923781;570
"201904197a";"D";1;771797;570
"201904197a";"E";1;63027;570
"201904197a";"F";1;57008;570
"201904197a";"G";1;250159;570
"201904197a";"H";1;217619;570
"201904197a";"I";1;341154;570
"201904197a";"J";1;345582;570
"201904197a";"K";1;332872;570
"201904197a";"L";1;328772;570
"201904197a";"M";1;347648;570
"201904197a";"N";1;344143;570
"201904197a";"O";1;323324;570
"201904197a";"P";1;320262;570
"201904197a";"A";2;169574;570
"201904197a";"B";2;96951;570
"201904197a";"C";2;1509754;570
"201904197a";"D";2;1214743;570
"201904197a";"E";2;77472;570
"201904197a";"F";2;57657;570
"201904197a";"G";2;251306;570
"201904197a";"H";2;185852;570
"201904197a";"I";2;340104;570
"201904197a";"J";2;338684;570
"201904197a";"K";2;323016;570
"201904197a";"L";2;328381;570
"201904197a";"M";2;338351;570
"201904197a";"N";2;336570;570
"201904197a";"O";2;312183;570
"201904197a";"P";2;314779;570
"201904197a";"A";3;55913;570
"201904197a";"B";3;59318;570
"201904197a";"C";3;657133;570
"201904197a";"D";3;492768;570
"201904197a";"E";3;60725;570
"201904197a";"F";3;42051;570
"201904197a";"G";3;81215;570
"201904197a";"H";3;106854;570
"201904197a";"I";3;18880;570
"201904197a";"J";3;18278;570
"201904197a";"K";3;27000;570
"201904197a";"L";3;28149;570
"201904197a";"M";3;16066;570
"201904197a";"N";3;16883;570
"201904197a";"O";3;22670;570
"201904197a";"P";3;20979;570
"201904197a";"A";4;60973;570
"201904197a";"B";4;44084;570
"201904197a";"C";4;1005565;570
"201904197a";"D";4;494074;570
"201904197a";"E";4;80162;570
"201904197a";"F";4;60519;570
"201904197a";"G";4;132666;570
"201904197a";"H";4;101804;570
"201904197a";"I";4;19001;570
"201904197a";"J";4;16760;570
"201904197a";"K";4;27477;570
"201904197a";"L";4;25718;570
"201904197a";"M";4;17092;570
"201904197a";"N";4;15852;570
"201904197a";"O";4;23619;570
"201904197a";"P";4;24730;570
"201904197a";"A";5;114591;570
"201904197a";"B";5;72661;570
"201904197a";"C";5;1159441;570
"201904197a";"D";5;814309;570
"201904197a";"E";5;75822;570
"201904197a";"F";5;79441;570
"201904197a";"G";5;205348;570
"201904197a";"H";5;254928;570
"201904197a";"I";5;21063;570
"201904197a";"J";5;21512;570
"201904197a";"K";5;58230;570
"201904197a";"L";5;59090;570
"201904197a";"M";5;19541;570
"201904197a";"N";5;18679;570
"201904197a";"O";5;49013;570
"201904197a";"P";5;34918;570
"201904197a";"A";6;106092;570
"201904197a";"B";6;86827;570
"201904197a";"C";6;1369947;570
"201904197a";"D";6;1186552;570
"201904197a";"E";6;64775;570
"201904197a";"F";6;57057;570
"201904197a";"G";6;223907;570
"201904197a";"H";6;245637;570
"201904197a";"I";6;20927;570
"201904197a";"J";6;19262;570
"201904197a";"K";6;54251;570
"201904197a";"L";6;43321;570
"201904197a";"M";6;20469;570
"201904197a";"N";6;16898;570
"201904197a";"O";6;42966;570
"201904197a";"P";6;36111;570
"201904197a";"A";7;160493;570
"201904197a";"B";7;137011;570
"201904197a";"C";7;1442740;570
"201904197a";"D";7;1415553;570
"201904197a";"E";7;85454;570
"201904197a";"F";7;59196;570
"201904197a";"G";7;219383;570
"201904197a";"H";7;218888;570
"201904197a";"I";7;33105;570
"201904197a";"J";7;30630;570
"201904197a";"K";7;322994;570
"201904197a";"L";7;197592;570
"201904197a";"M";7;37011;570
"201904197a";"N";7;29240;570
"201904197a";"O";7;78028;570
"201904197a";"P";7;56135;570
"201904197a";"A";8;148349;570
"201904197a";"B";8;130157;570
"201904197a";"C";8;1309742;570
"201904197a";"D";8;1466602;570
"201904197a";"E";8;77632;570
"201904197a";"F";8;78279;570
"201904197a";"G";8;263795;570
"201904197a";"H";8;262774;570
"201904197a";"I";8;31414;570
"201904197a";"J";8;28803;570
"201904197a";"K";8;203914;570
"201904197a";"L";8;127291;570
"201904197a";"M";8;30070;570
"201904197a";"N";8;26847;570
"201904197a";"O";8;52978;570
"201904197a";"P";8;59692;570
"201904197a";"A";9;131388;570
"201904197a";"B";9;144975;570
"201904197a";"C";9;1467551;570
"201904197a";"D";9;1579248;570
"201904197a";"E";9;90244;570
"201904197a";"F";9;60085;570
"201904197a";"G";9;162457;570
"201904197a";"H";9;219672;570
"201904197a";"I";9;56965;570
"201904197a";"J";9;59076;570
"201904197a";"K";9;1127726;570
"201904197a";"L";9;1126243;570
"201904197a";"M";9;56171;570
"201904197a";"N";9;45262;570
"201904197a";"O";9;77357;570
"201904197a";"P";9;93216;570
"201904197a";"A";10;156227;570
"201904197a";"B";10;117742;570
"201904197a";"C";10;1506562;570
"201904197a";"D";10;1383089;570
"201904197a";"E";10;68430;570
"201904197a";"F";10;60102;570
"201904197a";"G";10;230993;570
"201904197a";"H";10;200522;570
"201904197a";"I";10;70866;570
"201904197a";"J";10;61741;570
"201904197a";"K";10;1147176;570
"201904197a";"L";10;946892;570
"201904197a";"M";10;56228;570
"201904197a";"N";10;44091;570
"201904197a";"O";10;101792;570
"201904197a";"P";10;92855;570
"201904197a";"A";11;132995;570
"201904197a";"B";11;178150;570
"201904197a";"C";11;1611164;570
"201904197a";"D";11;1402046;570
"201904197a";"E";11;76329;570
"201904197a";"F";11;54982;570
"201904197a";"G";11;165994;570
"201904197a";"H";11;175454;570
"201904197a";"I";11;137190;570
"201904197a";"J";11;92440;570
"201904197a";"K";11;1911629;570
"201904197a";"L";11;1735677;570
"201904197a";"M";11;77949;570
"201904197a";"N";11;56912;570
"201904197a";"O";11;131964;570
"201904197a";"P";11;127346;570
"201904197a";"A";12;113737;570
"201904197a";"B";12;136161;570
"201904197a";"C";12;1589331;570
"201904197a";"D";12;1658904;570
"201904197a";"E";12;19862;570
"201904197a";"F";12;65685;570
"201904197a";"G";12;155333;570
"201904197a";"H";12;204466;570
"201904197a";"I";12;113868;570
"201904197a";"J";12;95301;570
"201904197a";"K";12;1719556;570
"201904197a";"L";12;1448709;570
"201904197a";"M";12;73235;570
"201904197a";"N";12;58139;570
"201904197a";"O";12;116599;570
"201904197a";"P";12;128399;570
"201904197a";"A";13;220753;570
"201904197a";"B";13;124113;570
"201904197a";"C";13;1544202;570
"201904197a";"D";13;1809483;570
"201904197a";"E";13;76229;570
"201904197a";"F";13;75848;570
"201904197a";"G";13;216787;570
"201904197a";"H";13;315819;570
"201904197a";"I";13;170637;570
"201904197a";"J";13;153828;570
"201904197a";"K";13;1859135;570
"201904197a";"L";13;2381569;570
"201904197a";"M";13;83284;570
"201904197a";"N";13;67124;570
"201904197a";"O";13;200669;570
"201904197a";"P";13;178197;570
"201904197a";"A";14;152558;570
"201904197a";"B";14;147752;570
"201904197a";"C";14;1704468;570
"201904197a";"D";14;1762002;570
"201904197a";"E";14;96539;570
"201904197a";"F";14;37426;570
"201904197a";"G";14;38708;570
"201904197a";"H";14;353457;570
"201904197a";"I";14;134823;570
"201904197a";"J";14;129622;570
"201904197a";"K";14;2093080;570
"201904197a";"L";14;2262591;570
"201904197a";"M";14;91757;570
"201904197a";"N";14;79664;570
"201904197a";"O";14;125740;570
"201904197a";"P";14;187427;570
"201904197a";"A";15;169728;570
"201904197a";"B";15;139478;570
"201904197a";"C";15;1814491;570
"201904197a";"D";15;1672684;570
"201904197a";"E";15;89452;570
"201904197a";"F";15;80253;570
"201904197a";"G";15;465968;570
"201904197a";"H";15;530086;570
"201904197a";"I";15;143793;570
"201904197a";"J";15;185246;570
"201904197a";"K";15;2076622;570
"201904197a";"L";15;2028254;570
"201904197a";"M";15;108960;570
"201904197a";"N";15;83553;570
"201904197a";"O";15;252301;570
"201904197a";"P";15;308101;570
"201904197a";"A";16;135290;570
"201904197a";"B";16;116033;570
"201904197a";"C";16;1818806;570
"201904197a";"D";16;1958555;570
"201904197a";"E";16;80570;570
"201904197a";"F";16;86105;570
"201904197a";"G";16;339959;570
"201904197a";"H";16;622459;570
"201904197a";"I";16;142709;570
"201904197a";"J";16;152855;570
"201904197a";"K";16;2181015;570
"201904197a";"L";16;1953144;570
"201904197a";"M";16;89888;570
"201904197a";"N";16;84619;570
"201904197a";"O";16;363008;570
"201904197a";"P";16;295437;570
"201904197a";"A";17;112889;570
"201904197a";"B";17;138904;570
"201904197a";"C";17;2176457;570
"201904197a";"D";17;2138291;570
"201904197a";"E";17;91109;570
"201904197a";"F";17;75635;570
"201904197a";"G";17;491677;570
"201904197a";"H";17;514630;570
"201904197a";"I";17;194298;570
"201904197a";"J";17;156817;570
"201904197a";"K";17;2249334;570
"201904197a";"L";17;2131980;570
"201904197a";"M";17;103286;570
"201904197a";"N";17;96465;570
"201904197a";"O";17;488587;570
"201904197a";"P";17;565230;570
"201904197a";"A";18;140560;570
"201904197a";"B";18;196206;570
"201904197a";"C";18;2175926;570
"201904197a";"D";18;2423054;570
"201904197a";"E";18;96215;570
"201904197a";"F";18;106735;570
"201904197a";"G";18;259698;570
"201904197a";"H";18;545124;570
"201904197a";"I";18;172241;570
"201904197a";"J";18;114767;570
"201904197a";"K";18;1866744;570
"201904197a";"L";18;2178528;570
"201904197a";"M";18;98038;570
"201904197a";"N";18;82797;570
"201904197a";"O";18;330834;570
"201904197a";"P";18;450175;570
"201904197a";"A";19;159679;570
"201904197a";"B";19;165488;570
"201904197a";"C";19;1169641;570
"201904197a";"D";19;1346753;570
"201904197a";"E";19;102301;570
"201904197a";"F";19;76966;570
"201904197a";"G";19;461220;570
"201904197a";"H";19;497047;570
"201904197a";"I";19;138232;570
"201904197a";"J";19;161212;570
"201904197a";"K";19;1989471;570
"201904197a";"L";19;1954754;570
"201904197a";"M";19;95644;570
"201904197a";"N";19;109531;570
"201904197a";"O";19;413422;570
"201904197a";"P";19;440543;570
